회사명,거래소코드,회계년도,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
한국유나이티드제약(주),033270,2009/12,,,,,,10.24,2.54,1.89,0.47,7.82,1.94
한국유나이티드제약(주),033270,2010/12,0,0,1171,53.56,15.17,6.28,4.52,1.16,0.83,5.98,4.31
한국유나이티드제약(주),033270,2011/12,15.13,18.48,1426,50.46,16.21,7.14,3.5,1.35,0.66,5.27,2.59
한국유나이티드제약(주),033270,2012/12,-15.98,-18.95,1156,40.53,14.69,9.4,4.6,1.22,0.59,6.98,3.41
한국유나이티드제약(주),033270,2013/12,-25.1,-25.44,775,36.84,10.84,25.5,12.79,1.96,0.98,13.86,6.95
한국유나이티드제약(주),033270,2014/12,48.19,50.46,1163,34.15,14.17,14.54,8.67,1.6,0.96,11.42,6.81
한국유나이티드제약(주),033270,2015/12,,,,,,22.35,10,2.96,1.32,18.7,8.37
한국유나이티드제약(주),033270,2016/12,,,,,,18.98,13.12,2.2,1.52,12.34,8.53
한국유나이티드제약(주),033270,2017/12,,,,,,18.85,9.71,2.75,1.42,18.97,9.78
한국유나이티드제약(주),033270,2018/12,,,,,,19.96,10.39,2.9,1.51,17.15,8.93
한국유나이티드제약(주),033270,2019/12,,,,,,14.99,9.07,1.9,1.15,12.15,7.35
한국유나이티드제약(주),033270,2020/12,,,,,,68.31,6.56,6.85,0.66,49.18,4.72
한국유나이티드제약(주),033270,2021/12,,,,,,42.13,25.09,4.19,2.5,27.38,16.31
한국유나이티드제약(주),033270,2022/12,,,,,,17.4,7.18,2.44,1.01,12.35,5.09
한국전력공사(주),015760,2003/12,,,,,,,,,,,
한국전력공사(주),015760,2004/12,,,,,,,,,,,
한국전력공사(주),015760,2005/12,,,,,,,,,,,
한국전력공사(주),015760,2006/12,,,,,,,,,,,
한국전력공사(주),015760,2007/12,0,0,2294,87.34,9.68,19.86,15.08,0.71,0.54,12.13,9.21
한국전력공사(주),015760,2008/12,0,0,-4746,113.69,-8.87,0,0,0.62,0.31,179.3,90.22
한국전력공사(주),015760,2009/12,0,0,-155,125.12,5.04,0,0,0.59,0.35,16.81,9.87
한국전력공사(주),015760,2010/12,31.79,0,-193,126.13,5.72,0,0,0.56,0.37,22.99,15.02
한국전력공사(주),015760,2011/12,0,0,-5411,153.64,-1.57,0,0,0.44,0.28,17.57,11.31
한국전력공사(주),015760,2012/12,0,0,-5083,186.21,-1.65,0,0,0.48,0.33,137.96,95.27
한국전력공사(주),015760,2013/12,0,0,96,202.28,2.81,95.36,66,0.55,0.38,6.54,4.53
한국전력공사(주),015760,2014/12,281.02,4377.3,4290,198.6,10.07,30.99,20.53,0.75,0.5,6.29,4.16
한국전력공사(주),015760,2015/12,96.05,394.59,20701,157.95,19.25,3.41,2.45,0.68,0.49,3.74,2.69
한국전력공사(주),015760,2016/12,5.77,-46.96,10980,143.44,19.94,9.59,6.48,0.76,0.51,4.65,3.14
한국전력공사(주),015760,2017/12,-58.73,-81.57,2023,149.15,8.28,20.88,15.76,0.57,0.43,4.73,3.57
한국전력공사(주),015760,2018/12,-104.2,-201.22,-2048,160.57,-0.34,0,0,0.46,0.28,10.8,6.73
한국전력공사(주),015760,2019/12,0,0,-3654,186.83,-2.16,0,0,0.45,0.31,13.85,9.43
한국전력공사(주),015760,2020/12,0,0,3102,187.46,6.98,9.89,5.12,0.37,0.19,2.66,1.38
한국전력공사(주),015760,2021/12,0,0,-8279,223.23,-9.67,0,0,0.38,0.28,0,0
한국전력공사(주),015760,2022/12,0,0,-38112,459.06,-45.83,0,0,0.74,0.48,0,0
한국전력기술(주),052690,2003/12,,,,,,,,,,,
한국전력기술(주),052690,2004/12,,,,,,,,,,,
한국전력기술(주),052690,2005/12,,,,,,,,,,,
한국전력기술(주),052690,2006/12,,,,,,,,,,,
한국전력기술(주),052690,2007/12,,,,,,0,0,0,0,0,0
한국전력기술(주),052690,2008/12,,,,,,0,0,0,0,0,0
한국전력기술(주),052690,2009/12,,,,,,30.01,12.49,9.03,3.76,15.65,6.51
한국전력기술(주),052690,2010/12,,,,,,56.44,20.94,20.79,7.71,99.66,36.99
한국전력기술(주),052690,2011/12,,,,,,33.58,14.83,14.59,6.45,20.27,8.95
한국전력기술(주),052690,2012/12,,,,,,36.42,15.74,15.76,6.81,51.76,22.36
한국전력기술(주),052690,2013/12,,,,,,108.08,59.87,11.38,6.31,94.71,52.46
한국전력기술(주),052690,2014/12,,,,,,49.14,32.04,7.85,5.12,160.97,104.95
한국전력기술(주),052690,2015/12,,,,,,140.28,56.27,6.07,2.43,186.7,74.88
한국전력기술(주),052690,2016/12,,,,,,60.38,38.56,3.91,2.5,72.78,46.48
한국전력기술(주),052690,2017/12,,,,,,34.27,19.49,2.9,1.65,17.77,10.11
한국전력기술(주),052690,2018/12,,,,,,121.42,52.44,3.98,1.72,19.38,8.37
한국전력기술(주),052690,2019/12,,,,,,42.78,24.32,2.6,1.48,41.7,23.71
한국전력기술(주),052690,2020/12,0,0,530,40.32,6.85,41.23,24.27,1.86,1.09,54.78,32.24
한국전력기술(주),052690,2021/12,-65.75,-18.39,432,37.41,2.34,270.64,38.33,9.45,1.34,0,0
한국전력기술(주),052690,2022/12,37.64,9.13,472,50.25,2.76,206.7,101.65,7.34,3.61,754.63,371.1
한국주강(주),025890,2003/12,,,,,,,,,,,
한국주강(주),025890,2004/12,,,,,,,,,,,
한국주강(주),025890,2005/12,,,,,,,,,,,
한국주강(주),025890,2006/12,,,,,,,,,,,
한국주강(주),025890,2007/12,,,,,,5.04,1.32,2.32,0.61,15.75,4.13
한국주강(주),025890,2008/12,,,,,,12.37,3.91,1.48,0.47,9.96,3.15
한국주강(주),025890,2009/12,,,,,,12.44,3.44,1.16,0.32,5.72,1.58
한국주강(주),025890,2010/12,,,,,,17.59,11.35,0.86,0.56,8.09,5.22
한국주강(주),025890,2011/12,,,,,,31.77,19.34,0.69,0.42,16.9,10.29
한국주강(주),025890,2012/12,,,,,,16.19,6.66,1.08,0.44,33.79,13.9
한국주강(주),025890,2013/12,,,,,,37.22,28.42,0.69,0.53,0,0
한국주강(주),025890,2014/12,,,,,,0,0,0.64,0.4,14.37,9.11
한국주강(주),025890,2015/12,,,,,,33.35,19.22,0.68,0.39,7.59,4.38
한국주강(주),025890,2016/12,,,,,,0,0,0.81,0.45,18.51,10.16
한국주강(주),025890,2017/12,,,,,,0,0,0.73,0.44,0,0
한국주강(주),025890,2018/12,,,,,,0,0,0.94,0.39,0,0
한국주강(주),025890,2019/12,,,,,,0,0,0.91,0.5,95.18,52.65
한국주강(주),025890,2020/12,,,,,,0,0,0.79,0.33,0,0
한국주강(주),025890,2021/12,,,,,,0,0,3.46,0.61,0,0
한국주강(주),025890,2022/12,,,,,,37.05,15.08,2.14,0.87,39.57,16.1
한국주철관공업(주),000970,2003/03,,,,,,,,,,,
한국주철관공업(주),000970,2004/03,,,,,,,,,,,
한국주철관공업(주),000970,2005/03,,,,,,,,,,,
한국주철관공업(주),000970,2006/03,,,,,,,,,,,
한국주철관공업(주),000970,2007/03,,,,,,12.63,8.62,0.53,0.36,9.94,6.78
한국주철관공업(주),000970,2008/03,0,0,333,33.27,6.11,24.54,12.27,0.88,0.44,37.51,18.75
한국주철관공업(주),000970,2009/03,52.62,-21.37,262,43.8,5.39,23.83,7.25,0.66,0.2,7.17,2.18
한국주철관공업(주),000970,2010/03,-29.06,4.59,274,40.28,4.19,25.84,13.56,0.74,0.39,0,0
한국주철관공업(주),000970,2011/03,-93.48,-55.75,121,61.85,0.23,39.74,25.96,0.59,0.39,129.97,84.91
한국주철관공업(주),000970,2012/03,1054.84,72.76,209,54.82,2.24,42.66,21.48,0.63,0.32,16.85,8.48
한국주철관공업(주),000970,2013/03,0.72,54.18,322,52.52,2.2,13.17,9.17,0.48,0.33,4.87,3.39
한국주철관공업(주),000970,2014/03,-9.41,-19.99,258,45.75,1.99,26.04,18.87,0.52,0.38,45.76,33.16
한국주철관공업(주),000970,2015/03,59.04,35.97,351,34.05,3.28,155.5,27.53,2.29,0.4,56.5,10
한국주철관공업(주),000970,2016/03,27,64.28,576,37.36,3.94,135.14,48.93,2.71,0.98,30.23,10.94
한국주철관공업(주),000970,2017/03,92.59,96.87,1135,31.22,6.53,51.53,33.87,1.47,0.96,25.1,16.5
한국주철관공업(주),000970,2018/03,-24.18,-51.44,551,29.97,4.56,101.15,74.01,1.28,0.94,231.35,169.26
한국주철관공업(주),000970,2019/03,-65.59,-44.65,305,30.89,1.58,72.62,31.45,1.72,0.74,90.32,39.11
한국주철관공업(주),000970,2020/03,135.85,91.71,585,28.25,3.56,88.51,27.16,1.8,0.55,78.28,24.02
한국주철관공업(주),000970,2021/12,0,0,3055,21.96,9.52,6.11,4.29,1.07,0.75,8.64,6.06
한국주철관공업(주),000970,2022/12,-71.2,-81.71,559,21.09,2.89,10.76,6.29,0.97,0.57,12.04,7.04
한국지역난방공사,071320,2003/12,,,,,,,,,,,
한국지역난방공사,071320,2004/12,,,,,,,,,,,
한국지역난방공사,071320,2005/12,,,,,,,,,,,
한국지역난방공사,071320,2006/12,,,,,,,,,,,
한국지역난방공사,071320,2007/12,,,,,,0,0,0,0,0,0
한국지역난방공사,071320,2008/12,,,,,,0,0,0,0,0,0
한국지역난방공사,071320,2009/12,0,0,17484,263.61,12.71,0,0,0,0,0,0
한국지역난방공사,071320,2010/12,-9.87,-34.33,8761,199.8,9.42,10.72,5.59,0.84,0.44,4.45,2.32
한국지역난방공사,071320,2011/12,-48.53,0,271,231.93,3.48,58.75,41.84,0.67,0.48,3.57,2.55
한국지역난방공사,071320,2012/12,227.87,0,12711,221.21,8.67,6.43,3.58,0.67,0.37,2.99,1.66
한국지역난방공사,071320,2013/12,-5.75,-21.87,9931,212.89,7.98,10.84,7.28,0.8,0.54,2.73,1.84
한국지역난방공사,071320,2014/12,,,,,,15.02,9.45,0.63,0.4,3.13,1.97
한국지역난방공사,071320,2015/12,,,,,,8.45,4.97,0.59,0.35,2.74,1.61
한국지역난방공사,071320,2016/12,,,,,,7.05,5.07,0.52,0.37,2.86,2.06
한국지역난방공사,071320,2017/12,,,,,,13.39,10.56,0.54,0.43,2.1,1.66
한국지역난방공사,071320,2018/12,0,0,-19564,262.66,0.58,0,0,0.69,0.44,2.66,1.69
한국지역난방공사,071320,2019/12,190.69,0,-2209,285.29,1.78,0,0,0.51,0.38,4,2.92
한국지역난방공사,071320,2020/12,214.72,0,2279,236.7,6.33,19.75,10.67,0.32,0.17,1.45,0.78
한국지역난방공사,071320,2021/12,-70.13,-23.19,1399,257.47,1.56,26.01,19.64,0.32,0.24,1.35,1.02
한국지역난방공사,071320,2022/12,0,0,-16347,348.6,-9.68,0,0,0.28,0.18,33.37,21.36
한국철강(주),104700,2008/12,,,,,,,,,,,
한국철강(주),104700,2009/12,,,,,,12.26,6.08,0.81,0.4,18.96,9.4
한국철강(주),104700,2010/12,,,,,,12.04,6.52,0.62,0.34,6.38,3.46
한국철강(주),104700,2011/12,,,,,,0,0,0.52,0.28,7.28,3.93
한국철강(주),104700,2012/12,,,,,,16.44,9.74,0.45,0.27,8.86,5.25
한국철강(주),104700,2013/12,,,,,,29.25,22.15,0.41,0.31,5.24,3.97
한국철강(주),104700,2014/12,,,,,,17.41,11.93,0.46,0.31,8.48,5.81
한국철강(주),104700,2015/12,,,,,,11.73,4.96,0.87,0.37,6.01,2.54
한국철강(주),104700,2016/12,,,,,,10.47,6.84,0.64,0.42,6.25,4.08
한국철강(주),104700,2017/12,,,,,,0,0,0.62,0.46,4.69,3.47
한국철강(주),104700,2018/12,,,,,,32.12,3.83,0.55,0.07,8.05,0.96
한국철강(주),104700,2019/12,,,,,,16.17,11.16,0.43,0.3,21.63,14.93
한국철강(주),104700,2020/12,,,,,,0,0,0.5,0.18,3.66,1.34
한국철강(주),104700,2021/12,,,,,,6.56,3.06,0.9,0.42,12.25,5.72
한국철강(주),104700,2022/12,,,,,,5.51,3.2,0.56,0.33,12.07,7.02
한국콜마(주),161890,2013/03,,,,,,,,,,,
한국콜마(주),161890,2014/12,0,0,1641,87.09,10.16,45.2,18.72,7.97,3.3,39.61,16.4
한국콜마(주),161890,2015/12,29.62,38.63,2155,56.01,11.33,64.84,21.2,13.7,4.48,53.82,17.6
한국콜마(주),161890,2016/12,20.93,16.71,2516,71.34,11,43.82,24.96,9.24,5.26,70.22,39.99
한국콜마(주),161890,2017/12,-8.79,-10.96,2240,100.98,8.15,43.65,27.56,6.81,4.3,214.15,135.19
한국콜마(주),161890,2018/12,34.33,-10.48,1954,169.99,6.63,39.85,21.02,4.87,2.57,39.57,20.87
한국콜마(주),161890,2019/12,30.95,-31.32,1284,183.1,7.65,47.7,22.34,4.08,1.91,27.15,12.71
한국콜마(주),161890,2020/12,3.28,451.55,7005,149.15,9.2,10.36,5.77,2.16,1.2,11.78,6.56
한국콜마(주),161890,2021/12,-30.75,-77.66,1565,91.68,5.31,29.91,17.36,2.35,1.37,126.02,73.14
한국콜마(주),161890,2022/12,-13.04,0,-961,99.62,3.93,0,0,2.02,1.31,14.68,9.56
한국콜마홀딩스(주),024720,2003/03,,,,,,,,,,,
한국콜마홀딩스(주),024720,2004/03,,,,,,,,,,,
한국콜마홀딩스(주),024720,2005/03,,,,,,,,,,,
한국콜마홀딩스(주),024720,2006/03,,,,,,,,,,,
한국콜마홀딩스(주),024720,2007/03,0,0,403,94.45,3.45,12.14,7.7,1.79,1.13,16.76,10.62
한국콜마홀딩스(주),024720,2008/03,202.61,-30.03,267,94.94,7.08,18.9,11.99,1.7,1.08,17.17,10.9
한국콜마홀딩스(주),024720,2009/03,-4.37,-3.48,258,106.99,5.53,15.66,5.12,1.29,0.42,7.21,2.36
한국콜마홀딩스(주),024720,2010/03,,,,,,12.05,6.81,1.5,0.85,12.04,6.81
한국콜마홀딩스(주),024720,2011/03,0,0,378,83.86,6.06,28.61,9.82,2.93,1.01,42.01,14.42
한국콜마홀딩스(주),024720,2012/03,0,0,652,112.14,6.82,24.19,12.47,2.51,1.29,34.31,17.68
한국콜마홀딩스(주),024720,2013/03,-38.14,5.64,950,44.88,12.84,32.04,10.78,2.85,0.96,45.49,15.3
한국콜마홀딩스(주),024720,2014/12,0,0,1198,64.79,14.68,326.14,74.87,6.27,1.44,342.45,78.62
한국콜마홀딩스(주),024720,2015/12,65.84,-103.8,-46,86.51,18.09,0,0,10.39,4.75,330.35,151.17
한국콜마홀딩스(주),024720,2016/12,12.93,0,2201,77.88,18.52,141.43,56.46,7.19,2.87,487.05,194.45
한국콜마홀딩스(주),024720,2017/12,33.64,-23.5,1683,90.42,16.67,124.11,57.52,5.34,2.47,106.04,49.15
한국콜마홀딩스(주),024720,2018/12,15.96,123.6,3608,77.97,16.88,84.06,35.04,5.45,2.27,922.56,384.52
한국콜마홀딩스(주),024720,2019/12,6.69,-30.44,2364,81.37,17.05,270.11,127.75,3.24,1.53,302.42,143.04
한국콜마홀딩스(주),024720,2020/12,55.71,159.49,6123,54.71,23.32,5.24,1.94,1.97,0.73,38.35,14.18
한국콜마홀딩스(주),024720,2021/12,-43.89,-80.72,1181,41.55,13.11,33.44,18.06,1.81,0.98,0,0
한국콜마홀딩스(주),024720,2022/12,-62.66,-127.9,-329,49.25,5.08,71.5,37.75,1.4,0.74,25.48,13.45
한국타이어앤테크놀로지(주),161390,2012/12,,,,,,,,,,,
한국타이어앤테크놀로지(주),161390,2013/12,0,0,5958,98.18,14.58,18.06,11.63,2.75,1.77,12.19,7.86
한국타이어앤테크놀로지(주),161390,2014/12,0.06,-5.09,5655,84.22,15.44,20.72,14.8,2.47,1.76,12.89,9.21
한국타이어앤테크놀로지(주),161390,2015/12,-14.21,-6.42,5292,84.72,13.77,19.42,12.13,1.9,1.18,11.35,7.09
한국타이어앤테크놀로지(주),161390,2016/12,24.66,33.17,7047,61.4,16.66,18.42,12.37,1.97,1.33,16.41,11.02
한국타이어앤테크놀로지(주),161390,2017/12,-28.08,-31.37,4837,49.35,11.65,29.02,22.3,1.99,1.53,23.1,17.75
한국타이어앤테크놀로지(주),161390,2018/12,-11.44,-12.83,4216,44.27,10.34,30.52,19.6,1.69,1.09,14.74,9.47
한국타이어앤테크놀로지(주),161390,2019/12,-22.58,-19.67,3387,41.43,7.9,22.65,13.76,1.2,0.73,14.59,8.87
한국타이어앤테크놀로지(주),161390,2020/12,15.5,-11.25,3032,43.8,9.74,58.14,21.34,1.11,0.41,16.21,5.95
한국타이어앤테크놀로지(주),161390,2021/12,2.22,60.56,4901,42.64,8.99,66.32,42.79,1.55,1,62.76,40.49
한국타이어앤테크놀로지(주),161390,2022/12,9.91,15.46,5658,41.75,8.41,19.82,14.16,1.09,0.77,19.34,13.81
한국항공우주산업(주),047810,2003/12,,,,,,,,,,,
한국항공우주산업(주),047810,2004/12,,,,,,,,,,,
한국항공우주산업(주),047810,2005/12,,,,,,,,,,,
한국항공우주산업(주),047810,2006/12,,,,,,,,,,,
한국항공우주산업(주),047810,2007/12,,,,,,0,0,0,0,0,0
한국항공우주산업(주),047810,2008/12,,,,,,0,0,0,0,0,0
한국항공우주산업(주),047810,2009/12,,,,,,0,0,0,0,0,0
한국항공우주산업(주),047810,2010/12,0,0,988,146.51,9.8,0,0,0,0,0,0
한국항공우주산업(주),047810,2011/12,-15.24,-14.54,801,107.61,8.21,54.2,24.34,6.67,2.99,0,0
한국항공우주산업(주),047810,2012/12,19.1,0.93,760,113.28,8.2,52.93,31.24,6.03,3.56,8.73,5.15
한국항공우주산업(주),047810,2013/12,-0.97,21.56,924,105.51,6.18,34.04,24.15,4.24,3.01,15.21,10.79
한국항공우주산업(주),047810,2014/12,52,46.99,1358,110.75,8.13,33.08,20.19,5.74,3.51,0,0
한국항공우주산업(주),047810,2015/12,100.54,95.74,2659,131.23,12.49,40.07,14.11,10.98,3.87,173.65,61.15
한국항공우주산업(주),047810,2016/12,-15.7,2.16,2717,106.2,10.86,32.32,20.9,7.55,4.88,58.85,38.05
한국항공우주산업(주),047810,2017/12,-165.25,-188.82,-2413,177.64,-10.08,0,0,8.95,4.47,66.62,33.31
한국항공우주산업(주),047810,2018/12,0,0,587,256.71,5.25,72.87,36.05,9.44,4.67,38.12,18.86
한국항공우주산업(주),047810,2019/12,88.25,197.97,1748,269.11,8.86,23.36,16.73,5.49,3.93,11.5,8.23
한국항공우주산업(주),047810,2020/12,-49.37,-56.21,766,317.98,4.94,41.43,19.28,4.67,2.17,4.58,2.13
한국항공우주산업(주),047810,2021/12,-58.24,-14.36,656,351.29,2.27,118.97,75.15,6.11,3.86,9.01,5.69
한국항공우주산업(주),047810,2022/12,143.08,85.39,1215,434.84,5.08,49.67,24.68,9,4.47,4.17,2.07
한국화장품(주),123690,2010/12,,,,,,,,,,,
한국화장품(주),123690,2011/12,0,0,-1022,106.5,-23.04,65.93,30.64,0.72,0.33,0,0
한국화장품(주),123690,2012/12,0,0,-1241,183.22,-22.66,0,0,0.89,0.38,0,0
한국화장품(주),123690,2013/12,0,0,-1007,355.77,-19.09,0,0,2.02,1.06,9.68,5.08
한국화장품(주),123690,2014/12,0,0,1639,80.86,-14.27,4.84,0.82,2.6,0.44,0,0
한국화장품(주),123690,2015/12,0,0,-564,75.74,-5.54,0,0,7.41,1.62,0,0
한국화장품(주),123690,2016/12,0,0,910,78.3,9.77,27.07,12.79,5.25,2.48,0,0
한국화장품(주),123690,2017/12,-51.68,-72.44,251,67.58,5.02,97.95,44.79,6.5,2.97,0,0
한국화장품(주),123690,2018/12,-198.63,-292.28,-482,80.04,-4.86,0,0,6.28,2.72,0,0
한국화장품(주),123690,2019/12,0,0,-1072,131.03,-13.26,0,0,6.3,3.03,157.17,75.65
한국화장품(주),123690,2020/12,0,0,-476,155.36,-23.44,0,0,9.77,5.34,0,0
한국화장품(주),123690,2021/12,0,0,-453,120.77,-4.77,0,0,8.92,5.08,0,0
한국화장품(주),123690,2022/12,0,0,37,95.93,-0.03,0,0,9.29,4.12,0,0
한미반도체(주),042700,2003/12,,,,,,,,,,,
한미반도체(주),042700,2004/12,,,,,,,,,,,
한미반도체(주),042700,2005/12,,,,,,,,,,,
한미반도체(주),042700,2006/12,,,,,,,,,,,
한미반도체(주),042700,2007/12,0,0,1132,36.01,17.77,12.81,5.54,3.03,1.31,16.26,7.03
한미반도체(주),042700,2008/12,-80.13,-72.95,297,31.67,4.86,32.12,6.2,2.09,0.4,23.03,4.44
한미반도체(주),042700,2009/12,20.86,-4.61,294,43.99,6.71,29.27,10.14,1.69,0.59,0,0
한미반도체(주),042700,2010/12,335.13,409.45,1444,39.55,13.14,6.5,3.85,1.56,0.92,15.07,8.92
한미반도체(주),042700,2011/12,-39.7,-52.67,668,20.37,10,15.09,7.26,1.51,0.73,0,0
한미반도체(주),042700,2012/12,20.4,47.01,1036,26.2,12.21,7.68,4.5,1.17,0.69,4.84,2.84
한미반도체(주),042700,2013/12,-36.43,-55.08,474,31.75,7.03,29.2,15.17,1.97,1.02,28.14,14.62
한미반도체(주),042700,2014/12,,,,,,15.86,8.42,2.49,1.32,16.76,8.89
한미반도체(주),042700,2015/12,0,0,930,16.29,19.31,23,11.5,2.45,1.23,13.38,6.69
한미반도체(주),042700,2016/12,69.53,44.25,1453,36.13,23.19,14.26,9.12,2.38,1.52,11.83,7.57
한미반도체(주),042700,2017/12,33.98,-69.79,185,38.26,26.18,137.01,53.12,6,2.33,33.37,12.94
한미반도체(주),042700,2018/12,9.94,418.65,966,14.14,26.16,16.28,9.67,4.18,2.48,17.96,10.67
한미반도체(주),042700,2019/12,-75.83,-60.91,383,17.19,11.4,25.92,14.08,2.66,1.44,19.83,10.77
한미반도체(주),042700,2020/12,385.59,160.25,1004,27.18,25.89,22.1,6.28,4.58,1.3,28.33,8.05
한미반도체(주),042700,2021/12,0,0,2113,23.78,32.81,21.27,8.62,6.89,2.79,39.73,16.09
한미반도체(주),042700,2022/12,-8.63,-11.66,939,16.75,34.15,41.58,11.41,10.82,2.97,35.82,9.83
한미사이언스(주),008930,2003/12,,,,,,,,,,,
한미사이언스(주),008930,2004/12,,,,,,,,,,,
한미사이언스(주),008930,2005/12,,,,,,,,,,,
한미사이언스(주),008930,2006/12,,,,,,,,,,,
한미사이언스(주),008930,2007/12,0,0,6633,96.74,15.21,30.11,16.07,5.57,2.97,0,0
한미사이언스(주),008930,2008/12,1.09,35.01,8543,113.34,13.46,22.04,6.32,5.01,1.44,49.15,14.09
한미사이언스(주),008930,2009/12,-10.65,-29.38,5844,101.28,10.58,27.23,17.57,3.85,2.48,25.96,16.75
한미사이언스(주),008930,2010/12,0,-86.19,933,5.41,-24.52,148.15,38.8,2.85,0.75,44.67,11.7
한미사이언스(주),008930,2011/12,0,0,-1584,9.11,25.45,0,0,0.94,0.47,0,0
한미사이언스(주),008930,2012/12,-6.04,0,0,23.23,20.55,383.57,53.68,2.77,0.39,0,0
한미사이언스(주),008930,2013/12,169.69,-23.25,182,41.74,5.08,179.17,71.57,2.3,0.92,228.76,91.37
한미사이언스(주),008930,2014/12,56.19,122.5,386,77.82,3.28,174.27,101.12,2.79,1.62,6710.25,3893.6
한미사이언스(주),008930,2015/12,1138.73,737.65,3168,59.53,27.87,109.84,7.28,26.39,1.75,406.39,26.94
한미사이언스(주),008930,2016/12,-86.76,-95.55,140,49.68,4.31,1544.61,505.59,17.97,5.88,106.52,34.87
한미사이언스(주),008930,2017/12,36.37,278.81,497,41.14,5.99,2764.7,1220.43,14.38,6.35,0,0
한미사이언스(주),008930,2018/12,-33.06,-40.07,290,40.34,3.69,1225.16,630.68,14.06,7.24,2624.42,1350.97
한미사이언스(주),008930,2019/12,45.23,70.6,485,41.06,4.65,961.85,410.25,10.57,4.51,555.4,236.89
한미사이언스(주),008930,2020/12,-14.44,-26.48,343,40.15,3.79,771.05,160.56,11.83,2.46,475.18,98.95
한미사이언스(주),008930,2021/12,81.07,90,638,37.61,6.19,890.05,454.24,13.06,6.67,609.19,310.9
한미사이언스(주),008930,2022/12,14.91,61.17,1010,53.11,6.46,209.85,109.64,8.16,4.26,764.03,399.19
한미약품(주),128940,2010/12,,,,,,,,,,,
한미약품(주),128940,2011/12,0,0,172,108.28,3.74,0,0,3.12,1.96,17.51,11.03
한미약품(주),128940,2012/12,112.3,1652.66,2737,104.13,7.14,147.44,56.51,4.34,1.66,25.51,9.78
한미약품(주),128940,2013/12,28.56,94.08,5313,90.29,8.48,57.88,34.76,5.64,3.39,26.81,16.1
한미약품(주),128940,2014/12,-44.34,-19.17,3680,75.37,4.53,90.66,49.01,3.97,2.15,0,0
한미약품(주),128940,2015/12,514.77,334.94,14830,131.28,16.08,67.03,7.31,18.53,2.02,164.25,17.92
한미약품(주),128940,2016/12,-87.36,-84.9,2242,117.42,3.03,2095.27,762.88,16.28,5.93,20.94,7.63
한미약품(주),128940,2017/12,206.9,159.09,5482,109.6,8.96,175.29,81.29,12.68,5.88,0,0
한미약품(주),128940,2018/12,1.72,-58.81,2201,114.28,8.23,562.04,328.3,13.96,8.16,1477.48,863.04
한미약품(주),128940,2019/12,24.3,109.35,4514,132.74,9.33,240.8,120.64,11.72,5.87,0,0
한미약품(주),128940,2020/12,-52.85,-77.05,997,126.24,4.55,1686.73,837.48,10.49,5.21,47.67,23.67
한미약품(주),128940,2021/12,156.07,460.45,5483,108.64,10.42,210.89,122.73,10.56,6.15,38.06,22.15
한미약품(주),128940,2022/12,26.05,23.52,6648,90.7,11.87,80.64,54.7,7.71,5.23,43.53,29.53
한성기업(주),003680,2003/12,,,,,,,,,,,
한성기업(주),003680,2004/12,,,,,,,,,,,
한성기업(주),003680,2005/12,,,,,,,,,,,
한성기업(주),003680,2006/12,,,,,,,,,,,
한성기업(주),003680,2007/12,0,0,263,336.29,5.02,39.62,18,2.3,1.04,874.58,397.34
한성기업(주),003680,2008/12,39.57,133.47,613,192.92,5.98,13.13,3.75,0.88,0.25,0,0
한성기업(주),003680,2009/12,,,,,,24.6,4.4,1.72,0.31,6.05,1.08
한성기업(주),003680,2010/12,0,0,971,158.29,4.97,19.21,12.17,1.78,1.13,4.04,2.56
한성기업(주),003680,2011/12,0,0,1414,166.77,3.5,12.76,6.63,1.48,0.77,0,0
한성기업(주),003680,2012/12,0,0,764,171.87,2.35,22.62,11.42,1.38,0.7,0,0
한성기업(주),003680,2013/12,-46.5,-39.12,465,206.89,1.21,24.92,14.8,0.84,0.5,0,0
한성기업(주),003680,2014/12,-59.37,0,-2395,291.34,0.49,0,0,0.95,0.65,0,0
