회사명,거래소코드,회계년도,정상영업이익증가율(IFRS),순이익증가율(IFRS),1주당순이익(IFRS)(원),부채비율(IFRS),매출액정상영업이익률(IFRS)
에쓰-오일(주),010950,2007/12,0,0,7042,138.47,7.06
에쓰-오일(주),010950,2008/12,30.05,-40.23,3832,125.58,6.07
에쓰-오일(주),010950,2009/12,-79.15,-48.55,1971,130.91,1.67
에쓰-오일(주),010950,2010/12,196.95,209.28,6098,122.07,4.22
에쓰-오일(주),010950,2011/12,89.52,67.93,10242,152.64,5.13
에쓰-오일(주),010950,2012/12,-52.29,-51.36,4981,132.54,2.25
에쓰-오일(주),010950,2013/12,-53.18,-50.12,2484,122.73,1.17
에쓰-오일(주),010950,2014/12,0,0,-2476,108.99,-1.01
에쓰-오일(주),010950,2015/12,0,0,5395,100.39,4.57
에쓰-오일(주),010950,2016/12,97.76,92.17,10367,118.48,9.91
에쓰-오일(주),010950,2017/12,-14.98,3.49,10729,120.46,6.58
에쓰-오일(주),010950,2018/12,-53.67,-79.68,2179,148.88,2.5
에쓰-오일(주),010950,2019/12,-34.04,-75.33,537,153.7,1.72
에쓰-오일(주),010950,2020/12,0,0,-6872,176.08,-6.58
에쓰-오일(주),010950,2021/12,0,0,11838,167.18,7.86
에쓰-오일(주),010950,2022/12,59.09,52.63,18069,130.92,8.1
에쓰씨엔지니어링(주),023960,2003/12,,,,,
에쓰씨엔지니어링(주),023960,2004/12,,,,,
에쓰씨엔지니어링(주),023960,2005/12,,,,,
에쓰씨엔지니어링(주),023960,2006/12,,,,,
에쓰씨엔지니어링(주),023960,2007/12,0,0,384,50.54,6.61
에쓰씨엔지니어링(주),023960,2008/12,172.86,83.46,704,48.81,11.63
에쓰씨엔지니어링(주),023960,2009/12,-27.71,-23.84,536,11.83,9.73
에쓰씨엔지니어링(주),023960,2010/12,-87.95,-56.15,235,44.68,1.45
에쓰씨엔지니어링(주),023960,2011/12,299.61,68.99,397,78.63,3.14
에쓰씨엔지니어링(주),023960,2012/12,0,0,-466,57.01,-17.87
에쓰씨엔지니어링(주),023960,2013/12,0,0,15,55.56,0.73
에쓰씨엔지니어링(주),023960,2014/12,0,0,-995,100.05,-23.54
에쓰씨엔지니어링(주),023960,2015/12,0,0,162,173.77,1.16
에쓰씨엔지니어링(주),023960,2016/12,0,0,-1211,198.35,-10.62
에쓰씨엔지니어링(주),023960,2017/12,0,0,-619,173.73,1.21
에쓰씨엔지니어링(주),023960,2018/12,359.58,0,97,148.57,4.54
에쓰씨엔지니어링(주),023960,2019/12,-81.16,0,-391,135.49,1.73
에쓰씨엔지니어링(주),023960,2020/12,0,0,-45,248.66,-2.76
에쓰씨엔지니어링(주),023960,2021/12,0,0,-155,188.66,-5
에쓰씨엔지니어링(주),023960,2022/12,0,0,66,136.5,1.56
에어부산(주),298690,2007/12,,,,,
에어부산(주),298690,2008/12,,,,,
에어부산(주),298690,2009/12,,,,,
에어부산(주),298690,2010/12,,,,,
에어부산(주),298690,2011/12,,,,,
에어부산(주),298690,2012/12,,,,,
에어부산(주),298690,2013/12,,,,,
에어부산(주),298690,2014/12,,,,,
에어부산(주),298690,2015/12,0,0,2875,84.91,9.49
에어부산(주),298690,2016/12,-0.03,-0.8,2887,100.04,8.09
에어부산(주),298690,2017/12,-3.85,-0.2,3007,119.78,6.14
에어부산(주),298690,2018/12,-40.37,-28.7,430,98.76,3.14
에어부산(주),298690,2019/12,0,0,-1403,811.83,-5.98
에어부산(주),298690,2020/12,0,0,-2408,838.17,-99.35
에어부산(주),298690,2021/12,0,0,-2414,673.56,-115.56
에어부산(주),298690,2022/12,0,0,-2048,869.44,-20.08
에이치디씨(주),012630,2003/12,,,,,
에이치디씨(주),012630,2004/12,,,,,
에이치디씨(주),012630,2005/12,,,,,
에이치디씨(주),012630,2006/12,,,,,
에이치디씨(주),012630,2007/12,0,0,4855,64.41,12
에이치디씨(주),012630,2008/12,-14.19,-36.22,3096,87.7,10.66
에이치디씨(주),012630,2009/12,-47.19,-78.41,668,124.66,6.94
에이치디씨(주),012630,2010/12,54.41,136.61,1582,129.45,8.56
에이치디씨(주),012630,2011/12,55.93,94.54,3077,131.8,11.66
에이치디씨(주),012630,2012/12,-81.63,-95.69,133,124.69,3.01
에이치디씨(주),012630,2013/12,0,0,-2864,135.68,-7.09
에이치디씨(주),012630,2014/12,0,0,549,114.32,4.93
에이치디씨(주),012630,2015/12,88.62,322.14,2318,83.54,8.76
에이치디씨(주),012630,2016/12,38.84,62.54,3768,78.75,11.6
에이치디씨(주),012630,2017/12,33.53,22.27,4782,89.76,13.17
에이치디씨(주),012630,2018/12,-97.92,150.73,14778,2.47,22.75
에이치디씨(주),012630,2019/12,142.34,-88.51,1698,3.77,54.59
에이치디씨(주),012630,2020/12,10.87,-80.45,344,8.83,57.39
에이치디씨(주),012630,2021/12,23.81,265.94,1274,13.77,63.05
에이치디씨(주),012630,2022/12,-3.64,-38.58,783,19.06,59.73
에이치디씨랩스(주),039570,2003/12,,,,,
에이치디씨랩스(주),039570,2004/12,,,,,
에이치디씨랩스(주),039570,2005/12,,,,,
에이치디씨랩스(주),039570,2006/12,,,,,
에이치디씨랩스(주),039570,2007/12,,,,,
에이치디씨랩스(주),039570,2008/12,,,,,
에이치디씨랩스(주),039570,2009/12,,,,,
에이치디씨랩스(주),039570,2010/12,0,0,0,98.56,8.24
에이치디씨랩스(주),039570,2011/12,22.91,10.37,0,102.79,8.41
에이치디씨랩스(주),039570,2012/12,2.86,9.54,0,137.3,7.21
에이치디씨랩스(주),039570,2013/12,-8.31,-9.84,0,122.24,5.7
에이치디씨랩스(주),039570,2014/12,6.01,-6.67,8208,116.82,5.68
에이치디씨랩스(주),039570,2015/12,60.49,88.38,1360,37.91,6.88
에이치디씨랩스(주),039570,2016/12,10.22,16.77,1224,39.28,6.98
에이치디씨랩스(주),039570,2017/12,12.42,33.42,817,44.69,5.61
에이치디씨랩스(주),039570,2018/12,-0.56,197.13,2426,40.41,5.42
에이치디씨랩스(주),039570,2019/12,-11.02,-92.6,180,40.56,5.19
에이치디씨랩스(주),039570,2020/12,18.41,429.31,1011,32.96,5.96
에이치디씨랩스(주),039570,2021/12,-37.58,-37.49,638,54.61,3.53
에이치디씨랩스(주),039570,2022/12,27.54,30.78,553,46.77,2.02
에이치디씨현대산업개발(주),294870,2018/12,,,,,
에이치디씨현대산업개발(주),294870,2019/12,0,0,9691,96.89,13.02
에이치디씨현대산업개발(주),294870,2020/12,6.29,-43.96,3924,121.62,15.93
에이치디씨현대산업개발(주),294870,2021/12,-40.75,0.66,3644,114.14,10.07
에이치디씨현대산업개발(주),294870,2022/12,-68.14,-84.76,555,137.75,3.35
에이치디씨현대이피(주),089470,2003/12,,,,,
에이치디씨현대이피(주),089470,2004/12,,,,,
에이치디씨현대이피(주),089470,2005/12,,,,,
에이치디씨현대이피(주),089470,2006/12,,,,,
에이치디씨현대이피(주),089470,2007/12,0,0,2050,57.44,1.32
에이치디씨현대이피(주),089470,2008/12,250.35,30.96,249,56.79,3.33
에이치디씨현대이피(주),089470,2009/12,-31.91,9.94,284,74.11,2.41
에이치디씨현대이피(주),089470,2010/12,119.66,-21.05,223,145.95,2.46
에이치디씨현대이피(주),089470,2011/12,113.22,110.56,468,185.55,3.79
에이치디씨현대이피(주),089470,2012/12,-25.35,-4.44,447,238.39,2.58
에이치디씨현대이피(주),089470,2013/12,51.95,43.02,640,237.54,3.4
에이치디씨현대이피(주),089470,2014/12,24.34,12.23,718,198.66,4.22
에이치디씨현대이피(주),089470,2015/12,20.85,28.72,924,144.76,5.79
에이치디씨현대이피(주),089470,2016/12,0.68,14.91,1062,117.85,5.89
에이치디씨현대이피(주),089470,2017/12,-31.87,-27.66,791,119.53,3.59
에이치디씨현대이피(주),089470,2018/12,-66.23,-63.69,288,113.34,1.22
에이치디씨현대이피(주),089470,2019/12,123.76,159.97,781,90.43,3.02
에이치디씨현대이피(주),089470,2020/12,20.31,-46.23,430,75.14,4.44
에이치디씨현대이피(주),089470,2021/12,2.28,-92.1,34,87.12,3.62
에이치디씨현대이피(주),089470,2022/12,-51.96,1471.49,534,88.35,1.47
에이치디한국조선해양(주),009540,2003/12,,,,,
에이치디한국조선해양(주),009540,2004/12,,,,,
에이치디한국조선해양(주),009540,2005/12,,,,,
에이치디한국조선해양(주),009540,2006/12,,,,,
에이치디한국조선해양(주),009540,2007/12,0,0,27778,206.37,11.27
에이치디한국조선해양(주),009540,2008/12,26.02,29.99,37340,351.82,11.05
에이치디한국조선해양(주),009540,2009/12,0.74,-4.88,35705,153.58,10.51
에이치디한국조선해양(주),009540,2010/12,60.34,32.09,46594,118.55,15.9
에이치디한국조선해양(주),009540,2011/12,-26.68,-31.37,31751,103.27,10.44
에이치디한국조선해양(주),009540,2012/12,-50.83,-43.21,18031,101.7,5.13
에이치디한국조선해양(주),009540,2013/12,-42.8,-59.13,7370,106.23,3.03
에이치디한국조선해양(주),009540,2014/12,0,0,-28641,132.33,-8.2
에이치디한국조선해양(주),009540,2015/12,0,0,-25159,143.98,-6.85
에이치디한국조선해양(주),009540,2016/12,0,0,4008,113.95,1.94
에이치디한국조선해양(주),009540,2017/12,-96.34,1336.39,69136,89.9,0.14
에이치디한국조선해양(주),009540,2018/12,0,0,-5581,72.64,-4.14
에이치디한국조선해양(주),009540,2019/12,0,0,-1193,3.78,0.73
에이치디한국조선해양(주),009540,2020/12,0,0,-5275,3.3,-21.57
에이치디한국조선해양(주),009540,2021/12,0,0,2778,3.08,7.69
에이치디한국조선해양(주),009540,2022/12,0,91.16,5310,2.75,-10.13
에이치디현대건설기계(주),267270,2017/12,,,,,
에이치디현대건설기계(주),267270,2018/12,0,0,2780,88.2,3.67
에이치디현대건설기계(주),267270,2019/12,-55.1,0,-675,82.2,2.1
에이치디현대건설기계(주),267270,2020/12,-60.45,0,-1627,102.66,0.96
에이치디현대건설기계(주),267270,2021/12,310.47,0,5839,99.13,3.13
에이치디현대건설기계(주),267270,2022/12,116.31,-3.71,5873,84.58,5.64
에이치디현대에너지솔루션(주),322000,2017/12,,,,,
에이치디현대에너지솔루션(주),322000,2018/12,0,0,2327,15.72,4
에이치디현대에너지솔루션(주),322000,2019/12,59.89,27.37,2807,35.32,4.98
에이치디현대에너지솔루션(주),322000,2020/12,-48.99,-65.59,728,38.75,2.71
에이치디현대에너지솔루션(주),322000,2021/12,-44.54,0,-801,89.01,1.12
에이치디현대에너지솔루션(주),322000,2022/12,1426.36,0,5749,70.05,9.38
에이치디현대인프라코어(주),042670,2003/12,,,,,
에이치디현대인프라코어(주),042670,2004/12,,,,,
에이치디현대인프라코어(주),042670,2005/12,,,,,
에이치디현대인프라코어(주),042670,2006/12,,,,,
에이치디현대인프라코어(주),042670,2007/12,0,0,1153,189.13,8.64
에이치디현대인프라코어(주),042670,2008/12,8.11,0,-779,218.67,8.76
에이치디현대인프라코어(주),042670,2009/12,-35.14,0,-1981,273.06,8.46
에이치디현대인프라코어(주),042670,2010/12,117.49,0,1126,243.3,12.63
에이치디현대인프라코어(주),042670,2011/12,-24,65.46,1862,246.11,8.41
에이치디현대인프라코어(주),042670,2012/12,-85.58,0,-719,215.63,1.27
에이치디현대인프라코어(주),042670,2013/12,0,0,-705,168.2,-0.51
에이치디현대인프라코어(주),042670,2014/12,0,0,227,181,2.25
에이치디현대인프라코어(주),042670,2015/12,0,0,-3556,216.83,-4.1
에이치디현대인프라코어(주),042670,2016/12,0,0,-362,168.62,2.08
에이치디현대인프라코어(주),042670,2017/12,199.7,0,203,275.35,5.19
에이치디현대인프라코어(주),042670,2018/12,31.89,18.65,345,250.06,5.94
에이치디현대인프라코어(주),042670,2019/12,-1.83,-26.1,255,236.57,5.74
에이치디현대인프라코어(주),042670,2020/12,-49.85,0,-180,245.01,3.29
에이치디현대인프라코어(주),042670,2021/12,113.41,0,3709,221.1,5.27
에이치디현대인프라코어(주),042670,2022/12,48,-29.47,1051,175.73,6.71
에이치디현대일렉트릭(주),267260,2017/12,,,,,
에이치디현대일렉트릭(주),267260,2018/12,0,0,-8761,151.98,-5.38
에이치디현대일렉트릭(주),267260,2019/12,0,0,-12433,192.76,-9.48
에이치디현대일렉트릭(주),267260,2020/12,0,0,-1052,201.05,4.51
에이치디현대일렉트릭(주),267260,2021/12,-93.29,0,-916,199.79,0.31
에이치디현대일렉트릭(주),267260,2022/12,2794.79,0,3786,157.91,7.5
에이치디현대중공업(주),329180,2019/12,,,,,
에이치디현대중공업(주),329180,2020/12,0,0,-6096,157.42,0.39
에이치디현대중공업(주),329180,2021/12,0,0,-10712,169.55,-9.64
에이치디현대중공업(주),329180,2022/12,0,0,-3943,207.8,-3.16
에이치에스디엔진(주),082740,2003/12,,,,,
에이치에스디엔진(주),082740,2004/12,,,,,
에이치에스디엔진(주),082740,2005/12,,,,,
에이치에스디엔진(주),082740,2006/12,,,,,
에이치에스디엔진(주),082740,2007/12,0,0,17167,286.76,13.51
에이치에스디엔진(주),082740,2008/12,17.14,0,-85463,6273.85,11.15
에이치에스디엔진(주),082740,2009/12,-39.74,0,-40070,3050.54,6.57
에이치에스디엔진(주),082740,2010/12,136.66,0,4252,483.56,15.06
에이치에스디엔진(주),082740,2011/12,1.08,-21.21,3016,247.53,13.91
에이치에스디엔진(주),082740,2012/12,-75.14,-74.07,782,159.58,5.03
에이치에스디엔진(주),082740,2013/12,-97.2,0,-89,126.33,0.26
에이치에스디엔진(주),082740,2014/12,0,0,-447,127.4,-4.33
에이치에스디엔진(주),082740,2015/12,0,0,-1934,151.73,-9.09
에이치에스디엔진(주),082740,2016/12,0,0,-414,147.35,1.27
에이치에스디엔진(주),082740,2017/12,-19.35,0,-204,122.68,1.08
에이치에스디엔진(주),082740,2018/12,0,0,-423,211.01,-7.17
에이치에스디엔진(주),082740,2019/12,0,0,-1673,344.55,-3.22
에이치에스디엔진(주),082740,2020/12,0,0,166,275.38,2.48
에이치에스디엔진(주),082740,2021/12,0,0,-870,279.44,-6.36
에이치에스디엔진(주),082740,2022/12,0,0,-657,331.54,-3.67
에이치엘디앤아이한라(주),014790,2003/12,,,,,
에이치엘디앤아이한라(주),014790,2004/12,,,,,
에이치엘디앤아이한라(주),014790,2005/12,,,,,
에이치엘디앤아이한라(주),014790,2006/12,,,,,
에이치엘디앤아이한라(주),014790,2007/12,0,0,2710,295.76,6.3
에이치엘디앤아이한라(주),014790,2008/12,39.46,92.35,5213,265.03,6.31
에이치엘디앤아이한라(주),014790,2009/12,39.58,34.59,7017,233.51,7.45
에이치엘디앤아이한라(주),014790,2010/12,-25.1,-84.06,590,260.72,6
에이치엘디앤아이한라(주),014790,2011/12,-26.13,0,-1001,359.92,3.95
에이치엘디앤아이한라(주),014790,2012/12,0,0,-8392,559.51,-11.73
에이치엘디앤아이한라(주),014790,2013/12,0,0,-6205,572.74,-19.28
에이치엘디앤아이한라(주),014790,2014/12,0,0,537,357.83,0.78
에이치엘디앤아이한라(주),014790,2015/12,94.68,0,-397,414.32,1.58
에이치엘디앤아이한라(주),014790,2016/12,228.94,0,173,267.21,5.19
에이치엘디앤아이한라(주),014790,2017/12,43.85,260.47,618,203.71,6.97
에이치엘디앤아이한라(주),014790,2018/12,-53.55,0,-164,255.8,4.04
에이치엘디앤아이한라(주),014790,2019/12,2.26,0,-182,283.56,4.02
에이치엘디앤아이한라(주),014790,2020/12,66.92,0,1067,230.52,5.57
에이치엘디앤아이한라(주),014790,2021/12,-16.91,-49.91,541,273.82,4.96
에이치엘디앤아이한라(주),014790,2022/12,-43.72,-61.63,217,252.5,2.72
에이치엘만도(주),204320,2014/12,,,,,
에이치엘만도(주),204320,2015/12,0,0,4907,175.68,2.03
에이치엘만도(주),204320,2016/12,-4.63,9.66,5381,176.76,1.91
에이치엘만도(주),204320,2017/12,0,0,-9187,206.6,-2.36
에이치엘만도(주),204320,2018/12,0,0,1239,199.31,3.03
에이치엘만도(주),204320,2019/12,53.89,48.19,1836,194.16,4.36
에이치엘만도(주),204320,2020/12,0,-75.95,442,185.89,-0.35
에이치엘만도(주),204320,2021/12,0,-2.35,431,181.6,0.93
에이치엘만도(주),204320,2022/12,0,0,-181,89.78,-1.55
에이치엘비글로벌(주),003580,2003/12,,,,,
에이치엘비글로벌(주),003580,2004/12,,,,,
에이치엘비글로벌(주),003580,2005/12,,,,,
에이치엘비글로벌(주),003580,2006/12,,,,,
에이치엘비글로벌(주),003580,2007/12,0,0,-1129,82.37,-31.46
에이치엘비글로벌(주),003580,2008/12,0,0,-1030,47,-30.57
에이치엘비글로벌(주),003580,2009/12,0,0,-748,46.39,-17.82
에이치엘비글로벌(주),003580,2010/12,0,0,-2093,42.47,-82
에이치엘비글로벌(주),003580,2011/12,0,0,-1873,48.14,-83.86
에이치엘비글로벌(주),003580,2012/12,0,0,-529,50.43,-17.22
에이치엘비글로벌(주),003580,2013/12,0,0,-1535,74.74,-8.74
에이치엘비글로벌(주),003580,2014/12,0,0,71,73.03,6.43
에이치엘비글로벌(주),003580,2015/12,62.14,-35.03,46,55.5,8.17
에이치엘비글로벌(주),003580,2016/12,64.9,0,-1963,30.48,11.29
에이치엘비글로벌(주),003580,2017/12,0,0,-40,19.22,-2.98
에이치엘비글로벌(주),003580,2018/12,0,0,-380,110.22,-24.19
에이치엘비글로벌(주),003580,2019/12,0,0,-1198,61.26,-46.78
에이치엘비글로벌(주),003580,2020/12,0,0,-915,60.98,-42.05
에이치엘비글로벌(주),003580,2021/12,0,0,-171,22.8,-39.12
에이치엘비글로벌(주),003580,2022/12,0,0,-385,44.12,-60.67
에이치엘홀딩스(주),060980,2003/12,,,,,
에이치엘홀딩스(주),060980,2004/12,,,,,
에이치엘홀딩스(주),060980,2005/12,,,,,
에이치엘홀딩스(주),060980,2006/12,,,,,
에이치엘홀딩스(주),060980,2007/12,0,0,16239,153.22,4.11
에이치엘홀딩스(주),060980,2008/12,-63.88,-65.88,5541,103.48,1.58
에이치엘홀딩스(주),060980,2009/12,176.24,160.25,6657,96.13,4.53
에이치엘홀딩스(주),060980,2010/12,66.63,-11.1,5476,70.66,5.4
에이치엘홀딩스(주),060980,2011/12,64.74,71.97,9047,112.46,6.67
에이치엘홀딩스(주),060980,2012/12,-31.73,-24.96,6850,113.62,4.09
에이치엘홀딩스(주),060980,2013/12,-9.43,-34.49,4534,157.37,3.64
에이치엘홀딩스(주),060980,2014/12,-98.4,1476.44,86158,48.71,19.28
에이치엘홀딩스(주),060980,2015/12,1585.16,-99.2,958,68.48,11.67
에이치엘홀딩스(주),060980,2016/12,177.89,496.94,5718,73.71,14.1
에이치엘홀딩스(주),060980,2017/12,-33.27,42.49,8147,70.16,8.84
에이치엘홀딩스(주),060980,2018/12,-11.34,-90.37,787,68.25,7.62
에이치엘홀딩스(주),060980,2019/12,27.1,310.8,3283,67.73,10.56
에이치엘홀딩스(주),060980,2020/12,35.19,52.52,5116,86.36,15.61
에이치엘홀딩스(주),060980,2021/12,33.79,167.91,13924,87.53,16.68
에이치엘홀딩스(주),060980,2022/12,-7.42,-30.16,9937,84.85,12.3
에이치엠엠(주),011200,2003/12,,,,,
에이치엠엠(주),011200,2004/12,,,,,
에이치엠엠(주),011200,2005/12,,,,,
에이치엠엠(주),011200,2006/12,,,,,
에이치엠엠(주),011200,2007/12,0,0,1252,180.57,6.17
에이치엠엠(주),011200,2008/12,86.74,281.78,5176,189.77,7.33
에이치엠엠(주),011200,2009/12,0,0,-6256,276.71,-9.24
에이치엠엠(주),011200,2010/12,0,0,4158,251.13,7.5
에이치엠엠(주),011200,2011/12,0,0,-3316,396.04,-5.11
에이치엠엠(주),011200,2012/12,0,0,-7046,799.07,-6.74
에이치엠엠(주),011200,2013/12,0,0,-3795,1396.94,-5.09
에이치엠엠(주),011200,2014/12,0,0,366,897.17,-4.12
에이치엠엠(주),011200,2015/12,0,0,-3379,1863.84,-5.01
